id_cliente,nombre_cliente,provincia,localidad,categoria_cliente
3675,Brenda Domínguez,Formosa,Formosa,kiosco
3676,Ariel Álvarez,Formosa,Formosa,restaurante
3677,Carlos García,Misiones,Eldorado,distribuidor
3678,Valeria Cardozo,Chaco,Barranqueras,almacén
3679,Agustín Rojas,Chaco,Barranqueras,supermercado
3680,Dario Domínguez,Corrientes,Ituzaingó,almacén
3681,Romina Álvarez,Formosa,Pirané,almacén
3682,Esteban Cardozo,Misiones,Leandro N. Alem,distribuidor
3683,Federico Fernández,Corrientes,Paso de los Libres,almacén
3684,Dario García,Chaco,Quitilipi,restaurante
3685,Sofía Gómez,Formosa,Riacho He-Hé,kiosco
3686,Julieta Flores,Corrientes,Bella Vista,kiosco
3687,Mario Duarte,Chaco,General San Martín,distribuidor
3688,Julieta Suárez,Formosa,Clorinda,supermercado
3689,Valeria Suárez,Misiones,Posadas,almacén
3690,Luis Gómez,Corrientes,Mercedes,restaurante
3691,Mario Benítez,Corrientes,Esquina,restaurante
3692,Ivana Flores,Misiones,Apóstoles,almacén
3693,Agustín Vera,Corrientes,Paso de los Libres,distribuidor
3694,Cintia Romero,Chaco,General San Martín,restaurante
3695,Florencia Aguirre,Formosa,Las Lomitas,supermercado
3696,Luis Romero,Corrientes,Goya,kiosco
3697,Carlos Gómez,Corrientes,Ituzaingó,almacén
3698,Esteban López,Formosa,Riacho He-Hé,almacén
3699,Rocío Benítez,Chaco,Villa Ángela,supermercado
3700,Mario Martínez,Chaco,Charata,almacén
3701,Luis Flores,Chaco,Presidencia Roque Sáenz Peña,kiosco
3702,Nicolás Villalba,Formosa,Clorinda,restaurante
3703,Gabriel López,Formosa,Comandante Fontana,kiosco
3704,Romina Torres,Misiones,Oberá,distribuidor
3705,Ana Medina,Chaco,Las Breñas,restaurante
3706,Noelia Domínguez,Chaco,Villa Ángela,almacén
3707,Laura Martínez,Misiones,Aristóbulo del Valle,almacén
3708,Pablo Fernández,Corrientes,Mercedes,supermercado
3709,Ezequiel Villalba,Formosa,Laguna Blanca,supermercado
3710,Sofía Domínguez,Formosa,Formosa,restaurante
3711,José Flores,Misiones,San Vicente,kiosco
3712,Julieta Pérez,Misiones,Eldorado,restaurante
3713,Dario Gómez,Misiones,Montecarlo,kiosco
3714,Luis Valdez,Corrientes,Virásoro,supermercado
3715,Ezequiel Franco,Chaco,Charata,almacén
3716,Marta Aguirre,Chaco,Las Breñas,restaurante
3717,Noelia López,Misiones,Aristóbulo del Valle,supermercado
3718,Laura Álvarez,Misiones,Eldorado,supermercado
3719,Laura López,Corrientes,Mercedes,supermercado
3720,Nadia Martínez,Corrientes,Bella Vista,kiosco
3721,Dario Castro,Misiones,Montecarlo,kiosco
3722,Lucía Domínguez,Misiones,Montecarlo,kiosco
3723,Pablo Domínguez,Corrientes,Saladas,supermercado
3724,Nicolás Villalba,Chaco,Barranqueras,almacén
3725,José Villalba,Misiones,Montecarlo,distribuidor
3726,Brenda Romero,Corrientes,Goya,supermercado
3727,Daniel Ramírez,Formosa,Clorinda,restaurante
3728,Hernán Molina,Misiones,San Vicente,kiosco
3729,María Cardozo,Corrientes,Corrientes,kiosco
3730,Dario Cardozo,Corrientes,Esquina,kiosco
3731,Valeria Castro,Formosa,Clorinda,supermercado
3732,Diego Domínguez,Corrientes,Goya,supermercado
3733,Luis Vera,Misiones,Posadas,almacén
3734,Pablo Romero,Chaco,Barranqueras,almacén
3735,Marta Villalba,Chaco,Resistencia,distribuidor
3736,José Gómez,Misiones,Oberá,kiosco
3737,Cintia Cardozo,Corrientes,Bella Vista,supermercado
3738,Nadia Álvarez,Misiones,Apóstoles,distribuidor
3739,Julieta Benítez,Misiones,Montecarlo,almacén
3740,Pablo Medina,Chaco,Resistencia,restaurante
3741,Federico Flores,Formosa,Pirané,supermercado
3742,Damián Martínez,Chaco,Fontana,kiosco
3743,Ezequiel Acosta,Corrientes,Bella Vista,kiosco
3744,José Fernández,Misiones,Puerto Iguazú,restaurante
3745,Ezequiel Álvarez,Formosa,Comandante Fontana,restaurante
3746,Diego Medina,Chaco,Charata,almacén
3747,Dario Castro,Chaco,Villa Ángela,almacén
3748,Agustín Cardozo,Misiones,Aristóbulo del Valle,restaurante
3749,Ivana Villalba,Misiones,Jardín América,almacén
3750,Lucía Franco,Formosa,Formosa,almacén
3751,Esteban Castro,Chaco,Puerto Vilelas,almacén
3752,Juan Pérez,Chaco,Charata,supermercado
3753,Federico Rojas,Formosa,Riacho He-Hé,almacén
3754,Jorge Ramírez,Formosa,Riacho He-Hé,restaurante
3755,Damián Villalba,Corrientes,Saladas,kiosco
3756,Maximiliano Cardozo,Chaco,Quitilipi,almacén
3757,Agustín Gutiérrez,Corrientes,Mercedes,restaurante
3758,Aldana Fernández,Formosa,Pirané,distribuidor
3759,Ezequiel Aguirre,Formosa,Pirané,distribuidor
3760,Dario Romero,Formosa,Herradura,supermercado
3761,Esteban Villalba,Formosa,Clorinda,restaurante
3762,Luis Molina,Formosa,Riacho He-Hé,supermercado
3763,Aldana Álvarez,Chaco,Puerto Vilelas,almacén
3764,Ivana Cardozo,Misiones,Oberá,restaurante
3765,Sofía Domínguez,Misiones,San Vicente,distribuidor
3766,Pablo Silva,Formosa,Ibarreta,restaurante
3767,Jorge Castro,Formosa,Laguna Blanca,almacén
3768,Brenda Cardozo,Misiones,San Vicente,kiosco
3769,Jorge Castro,Misiones,San Vicente,supermercado
3770,Laura Aguirre,Formosa,El Colorado,restaurante
3771,Ariel Sosa,Corrientes,Mercedes,supermercado
3772,Nadia Valdez,Chaco,Charata,distribuidor
3773,Federico Sosa,Misiones,Apóstoles,restaurante
3774,Florencia Duarte,Chaco,Puerto Vilelas,almacén
3775,Ezequiel Suárez,Chaco,Villa Ángela,supermercado
3776,Damián Villalba,Corrientes,Corrientes,kiosco
3777,Damián López,Misiones,Puerto Iguazú,kiosco
3778,Brenda Franco,Formosa,Pirané,supermercado
3779,Romina Torres,Chaco,Charata,supermercado
3780,Aldana Gómez,Chaco,Presidencia Roque Sáenz Peña,supermercado
3781,Nicolás Sosa,Misiones,Posadas,kiosco
3782,Diego Gómez,Corrientes,Ituzaingó,almacén
3783,Daniel Torres,Misiones,San Vicente,distribuidor
3784,Dario Duarte,Formosa,Herradura,kiosco
3785,Luis Domínguez,Misiones,Montecarlo,restaurante
3786,Dario Gutiérrez,Corrientes,Mercedes,distribuidor
3787,Gabriel Cardozo,Corrientes,Mercedes,restaurante
3788,Maximiliano Flores,Formosa,Clorinda,restaurante
3789,Valeria Cardozo,Corrientes,Mercedes,restaurante
3790,Laura Pérez,Chaco,General San Martín,kiosco
3791,Elena Aguirre,Corrientes,Mercedes,almacén
3792,Florencia Franco,Chaco,Fontana,restaurante
3793,Romina Aguirre,Formosa,Comandante Fontana,restaurante
3794,Romina Castro,Misiones,Aristóbulo del Valle,kiosco
3795,Ana Duarte,Formosa,El Colorado,kiosco
3796,Luis Gómez,Misiones,Jardín América,kiosco
3797,Ezequiel Gómez,Formosa,Comandante Fontana,supermercado
3798,Marta Gutiérrez,Misiones,Puerto Iguazú,restaurante
3799,Jorge Vera,Formosa,Pirané,almacén
3800,María Flores,Misiones,Puerto Iguazú,distribuidor
3801,Luis Romero,Corrientes,Bella Vista,distribuidor
3802,Juan Duarte,Chaco,Charata,almacén
3803,Diego Cardozo,Formosa,El Colorado,supermercado
3804,Rocío Valdez,Misiones,Puerto Iguazú,kiosco
3805,Pablo Torres,Chaco,Fontana,kiosco
3806,Cintia Torres,Formosa,Riacho He-Hé,almacén
3807,Noelia Benítez,Corrientes,Ituzaingó,kiosco
3808,Lucía Benítez,Corrientes,Curuzú Cuatiá,distribuidor
3809,Rocío Benítez,Corrientes,Goya,almacén
3810,Jorge García,Corrientes,Corrientes,restaurante
3811,Julieta Pérez,Chaco,Quitilipi,kiosco
3812,Daniel Valdez,Formosa,Herradura,supermercado
3813,María Martínez,Misiones,Posadas,supermercado
3814,Florencia Gutiérrez,Misiones,Montecarlo,supermercado
3815,Hernán Acosta,Misiones,Posadas,almacén
3816,Lucía Fernández,Corrientes,Bella Vista,almacén
3817,Damián Ramírez,Corrientes,Corrientes,almacén
3818,Lucía Fernández,Formosa,Pirané,almacén
3819,Hernán Silva,Chaco,Fontana,restaurante
3820,Aldana Flores,Formosa,El Colorado,restaurante
3821,Valeria López,Corrientes,Mercedes,distribuidor
3822,Federico Acosta,Corrientes,Paso de los Libres,almacén
3823,Esteban Martínez,Corrientes,Curuzú Cuatiá,supermercado
3824,Florencia Martínez,Misiones,Aristóbulo del Valle,almacén
3825,Maximiliano Suárez,Chaco,Puerto Vilelas,supermercado
3826,Romina Silva,Chaco,Resistencia,kiosco
3827,Sofía Vera,Formosa,Comandante Fontana,kiosco
3828,Ariel López,Formosa,Riacho He-Hé,restaurante
3829,Aldana Vera,Corrientes,Mercedes,distribuidor
3830,Juan Medina,Corrientes,Virásoro,restaurante
3831,Marta Duarte,Formosa,Laguna Blanca,supermercado
3832,Maximiliano López,Chaco,Puerto Vilelas,kiosco
3833,Pablo Aguirre,Formosa,Clorinda,kiosco
3834,Brenda Villalba,Corrientes,Saladas,restaurante
3835,Jorge Suárez,Formosa,Formosa,distribuidor
3836,Esteban Flores,Corrientes,Virásoro,kiosco
3837,Julieta Franco,Chaco,Villa Ángela,distribuidor
3838,Gabriel Fernández,Formosa,Las Lomitas,distribuidor
3839,Esteban Castro,Corrientes,Corrientes,restaurante
3840,Diego García,Formosa,Clorinda,distribuidor
3841,Laura Martínez,Corrientes,Ituzaingó,kiosco
3842,Marta Gutiérrez,Chaco,Presidencia Roque Sáenz Peña,almacén
3843,Damián Cardozo,Misiones,Eldorado,distribuidor
3844,Esteban Valdez,Misiones,Aristóbulo del Valle,kiosco
3845,Maximiliano Cardozo,Chaco,Resistencia,kiosco
3846,Rocío Álvarez,Formosa,Formosa,kiosco
3847,Juan Franco,Corrientes,Virásoro,restaurante
3848,Valeria Gómez,Chaco,Quitilipi,kiosco
3849,Daniel Benítez,Misiones,Aristóbulo del Valle,kiosco
3850,Diego Flores,Chaco,Puerto Vilelas,almacén
3851,Diego Valdez,Chaco,Presidencia Roque Sáenz Peña,restaurante
3852,Rocío Torres,Corrientes,Curuzú Cuatiá,kiosco
3853,Juan Rojas,Misiones,Jardín América,almacén
3854,Carlos López,Chaco,General San Martín,supermercado
3855,Luis Franco,Formosa,El Colorado,restaurante
3856,Sofía Flores,Misiones,Leandro N. Alem,supermercado
3857,Rocío López,Formosa,Herradura,supermercado
3858,Gabriel Cardozo,Corrientes,Bella Vista,supermercado
3859,Maximiliano Rojas,Formosa,El Colorado,restaurante
3860,Diego Ramírez,Misiones,Jardín América,supermercado
3861,Federico Romero,Chaco,Fontana,almacén
3862,Jorge Álvarez,Formosa,Las Lomitas,kiosco
3863,Ivana Cardozo,Chaco,General San Martín,distribuidor
3864,Marta Ramírez,Corrientes,Esquina,almacén
3865,Julieta Gutiérrez,Chaco,Fontana,kiosco
3866,Noelia Rojas,Chaco,Barranqueras,kiosco
3867,Cintia Ramírez,Corrientes,Paso de los Libres,kiosco
3868,Cintia Valdez,Misiones,San Vicente,almacén
3869,María Benítez,Misiones,Montecarlo,restaurante
3870,Aldana Rojas,Formosa,Ibarreta,supermercado
3871,Juan López,Formosa,Pirané,almacén
3872,Luis Benítez,Formosa,Pirané,almacén
3873,Diego Domínguez,Chaco,Presidencia Roque Sáenz Peña,almacén
3874,José Gutiérrez,Corrientes,Esquina,kiosco
3875,Esteban Gutiérrez,Misiones,Apóstoles,supermercado
3876,Cintia Flores,Corrientes,Ituzaingó,almacén
3877,Rocío Domínguez,Corrientes,Curuzú Cuatiá,supermercado
3878,Noelia Gutiérrez,Corrientes,Mercedes,kiosco
3879,Elena Domínguez,Corrientes,Ituzaingó,restaurante
3880,María Medina,Chaco,Charata,distribuidor
3881,Ariel Suárez,Chaco,General San Martín,supermercado
3882,Ezequiel Franco,Corrientes,Curuzú Cuatiá,kiosco
3883,Julieta Franco,Corrientes,Virásoro,restaurante
3884,Ana Medina,Misiones,Oberá,supermercado
3885,Mario García,Formosa,Comandante Fontana,kiosco
3886,Juan Gómez,Corrientes,Curuzú Cuatiá,kiosco
3887,Jorge García,Misiones,Leandro N. Alem,supermercado
3888,Noelia Suárez,Corrientes,Virásoro,almacén
3889,Diego Benítez,Chaco,Presidencia Roque Sáenz Peña,almacén
3890,Julieta Valdez,Corrientes,Mercedes,distribuidor
3891,Ana Villalba,Corrientes,Paso de los Libres,kiosco
3892,Luis Castro,Chaco,General San Martín,almacén
3893,Nicolás Pérez,Corrientes,Saladas,restaurante
3894,Ana Sosa,Chaco,Villa Ángela,almacén
3895,Esteban Castro,Chaco,Fontana,kiosco
3896,Ivana Aguirre,Formosa,Formosa,restaurante
3897,Ariel Villalba,Misiones,Apóstoles,almacén
3898,Damián Valdez,Formosa,Comandante Fontana,kiosco
3899,Brenda Vera,Chaco,Quitilipi,kiosco
3900,Agustín Domínguez,Corrientes,Mercedes,kiosco
3901,Daniel Silva,Corrientes,Ituzaingó,distribuidor
3902,Jorge Medina,Formosa,Las Lomitas,restaurante
3903,Elena Villalba,Formosa,Pirané,almacén
3904,Rocío Franco,Chaco,Barranqueras,supermercado
3905,Ezequiel Aguirre,Formosa,Riacho He-Hé,restaurante
3906,Maximiliano Vera,Corrientes,Mercedes,almacén
3907,María Castro,Chaco,Barranqueras,supermercado
3908,Dario Franco,Formosa,Comandante Fontana,restaurante
3909,María Gómez,Corrientes,Paso de los Libres,supermercado
3910,Lucía Gómez,Formosa,Comandante Fontana,restaurante
3911,Maximiliano Pérez,Formosa,Las Lomitas,distribuidor
3912,Noelia Gutiérrez,Misiones,Aristóbulo del Valle,kiosco
3913,Cintia Valdez,Chaco,General San Martín,distribuidor
3914,Diego Gómez,Corrientes,Bella Vista,distribuidor
3915,Florencia Ramírez,Chaco,Puerto Vilelas,supermercado
3916,Romina Vera,Formosa,Pirané,kiosco
3917,Aldana Pérez,Chaco,Presidencia Roque Sáenz Peña,supermercado
3918,Sofía Benítez,Formosa,Ibarreta,almacén
3919,Rocío Cardozo,Formosa,Formosa,almacén
3920,Nicolás Molina,Formosa,Pirané,almacén
3921,Brenda Silva,Formosa,Riacho He-Hé,kiosco
3922,Federico Sosa,Corrientes,Goya,supermercado
3923,Federico Valdez,Misiones,Leandro N. Alem,supermercado
3924,Pablo Torres,Formosa,Ibarreta,almacén
3925,Esteban Gómez,Chaco,Resistencia,kiosco
3926,Damián Benítez,Corrientes,Ituzaingó,kiosco
3927,Elena Duarte,Misiones,Eldorado,kiosco
3928,Federico Suárez,Corrientes,Goya,almacén
3929,Federico Romero,Chaco,Fontana,restaurante
3930,Damián Duarte,Formosa,Clorinda,supermercado
3931,Mario Ramírez,Misiones,Eldorado,almacén
3932,Diego Castro,Misiones,Montecarlo,restaurante
3933,Gabriel Domínguez,Corrientes,Curuzú Cuatiá,almacén
3934,Gabriel Fernández,Misiones,Posadas,kiosco
3935,Pablo Valdez,Formosa,Laguna Blanca,almacén
3936,Carlos Ramírez,Misiones,San Vicente,kiosco
3937,Gabriel Suárez,Corrientes,Virásoro,supermercado
3938,Damián Castro,Chaco,Puerto Vilelas,supermercado
3939,Cintia Sosa,Corrientes,Bella Vista,distribuidor
3940,Sofía López,Corrientes,Curuzú Cuatiá,kiosco
3941,Federico Benítez,Corrientes,Curuzú Cuatiá,distribuidor
3942,Juan Villalba,Formosa,Riacho He-Hé,restaurante
3943,Ezequiel Martínez,Chaco,Resistencia,kiosco
3944,Cintia Aguirre,Formosa,Pirané,supermercado
3945,Hernán Franco,Chaco,Barranqueras,distribuidor
3946,Rocío Sosa,Chaco,Quitilipi,restaurante
3947,Ivana Rojas,Formosa,Comandante Fontana,almacén
3948,Marta Sosa,Misiones,Eldorado,distribuidor
3949,Hernán Pérez,Misiones,Aristóbulo del Valle,kiosco
3950,Diego Ramírez,Chaco,Fontana,almacén
3951,María Franco,Chaco,Resistencia,supermercado
3952,Laura Medina,Misiones,Posadas,restaurante
3953,Sofía Cardozo,Corrientes,Goya,almacén
3954,Brenda García,Chaco,Puerto Vilelas,restaurante
3955,Lucía Villalba,Chaco,Quitilipi,kiosco
3956,Carlos Molina,Formosa,Herradura,restaurante
3957,Valeria Vera,Formosa,Clorinda,supermercado
3958,Ivana Ramírez,Formosa,Comandante Fontana,almacén
3959,Nicolás Villalba,Chaco,Charata,supermercado
3960,Valeria Benítez,Corrientes,Mercedes,restaurante
3961,Cintia Medina,Misiones,Puerto Iguazú,distribuidor
3962,Aldana García,Misiones,Eldorado,distribuidor
3963,Maximiliano Fernández,Misiones,Jardín América,distribuidor
3964,Ana Medina,Corrientes,Virásoro,kiosco
3965,Ana Rojas,Corrientes,Ituzaingó,restaurante
3966,Jorge Medina,Chaco,Quitilipi,distribuidor
3967,Rocío Acosta,Chaco,Puerto Vilelas,restaurante
3968,Sofía Rojas,Corrientes,Corrientes,supermercado
3969,Carlos Suárez,Corrientes,Goya,supermercado
3970,María Medina,Misiones,San Vicente,supermercado
3971,Carlos Sosa,Chaco,Fontana,restaurante
3972,José Gómez,Formosa,Ibarreta,distribuidor
3973,Aldana Aguirre,Misiones,Leandro N. Alem,restaurante
3974,Cintia Sosa,Formosa,Ibarreta,supermercado
3975,Juan Sosa,Corrientes,Ituzaingó,supermercado
3976,Hernán Martínez,Chaco,Charata,distribuidor
3977,Ivana Martínez,Chaco,Barranqueras,supermercado
3978,Laura Cardozo,Misiones,Aristóbulo del Valle,kiosco
3979,Diego Villalba,Formosa,Las Lomitas,kiosco
3980,Laura Gutiérrez,Formosa,Pirané,distribuidor
3981,Lucía Romero,Corrientes,Bella Vista,almacén
3982,Agustín Cardozo,Corrientes,Goya,distribuidor
3983,Jorge Sosa,Formosa,Clorinda,almacén
3984,Ezequiel Pérez,Formosa,Herradura,supermercado
3985,Maximiliano Gómez,Corrientes,Mercedes,restaurante
3986,Esteban Fernández,Chaco,Charata,kiosco
3987,Ana Gómez,Corrientes,Virásoro,kiosco
3988,Elena Valdez,Chaco,Charata,distribuidor
3989,Elena Fernández,Formosa,El Colorado,restaurante
3990,Laura Silva,Formosa,Formosa,distribuidor
3991,Luis Duarte,Corrientes,Corrientes,restaurante
3992,Gabriel Domínguez,Misiones,San Vicente,almacén
3993,Rocío Franco,Corrientes,Corrientes,almacén
3994,Jorge Romero,Misiones,Apóstoles,supermercado
3995,Juan Domínguez,Corrientes,Paso de los Libres,distribuidor
3996,Laura Aguirre,Chaco,Quitilipi,restaurante
3997,Julieta Aguirre,Formosa,Laguna Blanca,supermercado
3998,Ezequiel Gómez,Chaco,Charata,almacén
3999,Federico Gutiérrez,Corrientes,Corrientes,distribuidor
4000,Lucía Rojas,Corrientes,Paso de los Libres,kiosco
4001,Marta Suárez,Misiones,Oberá,restaurante
4002,Hernán Sosa,Corrientes,Goya,distribuidor
4003,Lucía Vera,Corrientes,Esquina,almacén
4004,Nicolás Cardozo,Formosa,Comandante Fontana,almacén
4005,Daniel Vera,Chaco,Barranqueras,supermercado
4006,Sofía Rojas,Chaco,Puerto Vilelas,almacén
4007,Gabriel Vera,Formosa,El Colorado,supermercado
4008,Carlos Molina,Corrientes,Goya,restaurante
4009,Carlos Franco,Chaco,Villa Ángela,almacén
4010,María Martínez,Misiones,Oberá,supermercado
4011,Nicolás Flores,Corrientes,Curuzú Cuatiá,supermercado
4012,Laura Domínguez,Chaco,Villa Ángela,supermercado
4013,Ariel Medina,Misiones,Puerto Iguazú,kiosco
4014,Marta López,Misiones,Leandro N. Alem,distribuidor
4015,Dario Franco,Misiones,Montecarlo,kiosco
4016,Dario Duarte,Corrientes,Corrientes,almacén
4017,Diego Romero,Misiones,Oberá,supermercado
4018,Damián Fernández,Formosa,Formosa,supermercado
4019,María Ramírez,Chaco,General San Martín,supermercado
4020,Ezequiel Franco,Corrientes,Corrientes,restaurante
4021,Nicolás Benítez,Chaco,Fontana,distribuidor
4022,Rocío Domínguez,Formosa,Clorinda,kiosco
4023,María Ramírez,Formosa,Herradura,restaurante
4024,Gabriel García,Misiones,Montecarlo,supermercado
4025,Gabriel Benítez,Formosa,Herradura,distribuidor
4026,Nicolás Pérez,Formosa,Comandante Fontana,supermercado
4027,Hernán Sosa,Misiones,Eldorado,restaurante
4028,Nicolás Benítez,Chaco,Charata,restaurante
4029,Maximiliano Domínguez,Corrientes,Mercedes,restaurante
4030,Esteban Pérez,Formosa,Herradura,kiosco
4031,Ana López,Misiones,Oberá,restaurante
4032,Ezequiel Cardozo,Misiones,Jardín América,kiosco
4033,Florencia Medina,Misiones,San Vicente,almacén
4034,Daniel Rojas,Formosa,Clorinda,kiosco
4035,Elena Silva,Formosa,Comandante Fontana,restaurante
4036,Rocío Pérez,Formosa,Formosa,restaurante
4037,Ariel Flores,Misiones,Jardín América,supermercado
4038,Esteban Medina,Misiones,Eldorado,restaurante
4039,Noelia Vera,Corrientes,Virásoro,kiosco
4040,Nadia Molina,Misiones,Posadas,restaurante
4041,Federico Álvarez,Formosa,El Colorado,almacén
4042,Federico Torres,Chaco,Barranqueras,restaurante
4043,Maximiliano Fernández,Chaco,Puerto Vilelas,almacén
4044,Rocío Domínguez,Misiones,Eldorado,supermercado
4045,Hernán Gómez,Formosa,Herradura,distribuidor
4046,Elena Benítez,Formosa,Herradura,kiosco
4047,María Medina,Misiones,Apóstoles,kiosco
4048,Diego Villalba,Corrientes,Paso de los Libres,kiosco
4049,Rocío Acosta,Chaco,General San Martín,restaurante
4050,Brenda Benítez,Chaco,Las Breñas,restaurante
4051,Hernán López,Misiones,Posadas,almacén
4052,Maximiliano García,Corrientes,Mercedes,almacén
4053,Ariel Castro,Formosa,Pirané,almacén
4054,Ana Gutiérrez,Corrientes,Saladas,supermercado
4055,Federico Duarte,Formosa,Las Lomitas,restaurante
4056,Noelia Suárez,Misiones,Apóstoles,supermercado
4057,Daniel Flores,Corrientes,Goya,kiosco
4058,Gabriel Franco,Chaco,Villa Ángela,kiosco
4059,María Vera,Chaco,Charata,distribuidor
4060,Pablo Aguirre,Corrientes,Curuzú Cuatiá,supermercado
4061,Juan Vera,Chaco,Fontana,supermercado
4062,Ezequiel Romero,Formosa,Comandante Fontana,kiosco
4063,Ivana Martínez,Misiones,Jardín América,restaurante
4064,Rocío López,Misiones,Montecarlo,almacén
4065,Cintia López,Formosa,Ibarreta,almacén
4066,Gabriel Fernández,Formosa,Riacho He-Hé,kiosco
4067,Luis Duarte,Misiones,Eldorado,almacén
4068,Lucía Romero,Formosa,Herradura,distribuidor
4069,Jorge Álvarez,Formosa,Las Lomitas,supermercado
4070,Noelia Torres,Misiones,Jardín América,restaurante
4071,Jorge Suárez,Chaco,Charata,distribuidor
4072,Brenda Cardozo,Corrientes,Esquina,distribuidor
4073,Daniel Vera,Chaco,Puerto Vilelas,supermercado
4074,Mario Duarte,Corrientes,Paso de los Libres,almacén
4075,Rocío Silva,Formosa,Pirané,supermercado
4076,Ivana Molina,Misiones,Montecarlo,distribuidor
4077,Elena Castro,Misiones,Aristóbulo del Valle,kiosco
4078,Valeria Valdez,Misiones,Puerto Iguazú,restaurante
4079,José Aguirre,Misiones,Apóstoles,restaurante
4080,Sofía Domínguez,Chaco,Barranqueras,supermercado
4081,Aldana Franco,Misiones,Apóstoles,supermercado
4082,Julieta Castro,Formosa,Herradura,almacén
4083,Rocío Aguirre,Misiones,Posadas,almacén
4084,Marta Suárez,Misiones,Montecarlo,distribuidor
4085,Rocío Gómez,Chaco,Presidencia Roque Sáenz Peña,distribuidor
4086,Hernán Villalba,Formosa,Ibarreta,restaurante
4087,José Benítez,Corrientes,Goya,supermercado
4088,María Suárez,Chaco,Quitilipi,restaurante
4089,Daniel Flores,Chaco,Charata,supermercado
4090,Juan Acosta,Formosa,Pirané,almacén
4091,Laura Martínez,Formosa,Herradura,restaurante
4092,Ana Gómez,Misiones,Eldorado,distribuidor
4093,Carlos Rojas,Misiones,Posadas,almacén
4094,Ariel Álvarez,Misiones,Leandro N. Alem,distribuidor
4095,Damián Domínguez,Corrientes,Mercedes,almacén
4096,Aldana Fernández,Chaco,Fontana,distribuidor
4097,Noelia Benítez,Corrientes,Virásoro,distribuidor
4098,Ariel Medina,Formosa,Clorinda,restaurante
4099,Daniel Fernández,Formosa,Ibarreta,kiosco
4100,Brenda Gutiérrez,Chaco,Villa Ángela,kiosco
4101,Damián Sosa,Chaco,Puerto Vilelas,kiosco
4102,Damián Valdez,Corrientes,Paso de los Libres,restaurante
4103,Maximiliano Martínez,Formosa,Laguna Blanca,supermercado
4104,Daniel Acosta,Formosa,Riacho He-Hé,restaurante
4105,Elena Domínguez,Chaco,Puerto Vilelas,supermercado
4106,Lucía Ramírez,Corrientes,Virásoro,restaurante
4107,Pablo Duarte,Formosa,Herradura,kiosco
4108,Rocío Domínguez,Formosa,Las Lomitas,distribuidor
4109,Marta Martínez,Corrientes,Esquina,kiosco
4110,José Acosta,Formosa,El Colorado,distribuidor
4111,Mario Sosa,Chaco,Puerto Vilelas,restaurante
4112,Sofía Suárez,Misiones,Leandro N. Alem,supermercado
4113,Cintia Silva,Corrientes,Mercedes,restaurante
4114,Hernán Flores,Corrientes,Esquina,restaurante
4115,Lucía Valdez,Corrientes,Bella Vista,kiosco
4116,Damián Duarte,Chaco,Presidencia Roque Sáenz Peña,kiosco
4117,Dario Romero,Misiones,Oberá,supermercado
4118,Romina Álvarez,Chaco,Barranqueras,almacén
4119,Aldana Suárez,Chaco,Fontana,restaurante
4120,Federico Fernández,Corrientes,Esquina,almacén
4121,María Sosa,Misiones,Montecarlo,supermercado
4122,Hernán Flores,Chaco,Resistencia,restaurante
4123,Nadia Suárez,Corrientes,Ituzaingó,kiosco
4124,Valeria Valdez,Formosa,Formosa,restaurante
4125,Noelia Benítez,Chaco,Charata,almacén
4126,Nadia Rojas,Formosa,Formosa,supermercado
4127,Lucía Gómez,Misiones,Jardín América,supermercado
4128,Juan Aguirre,Chaco,Presidencia Roque Sáenz Peña,kiosco
4129,Maximiliano Torres,Corrientes,Esquina,distribuidor
4130,Julieta Gutiérrez,Formosa,Herradura,almacén
4131,Daniel Cardozo,Corrientes,Esquina,distribuidor
4132,Nicolás Franco,Chaco,Quitilipi,supermercado
4133,Valeria Suárez,Chaco,Villa Ángela,restaurante
4134,Marta Cardozo,Formosa,Las Lomitas,supermercado
4135,Jorge Ramírez,Corrientes,Saladas,restaurante
4136,Dario García,Chaco,Barranqueras,restaurante
4137,Jorge García,Formosa,Riacho He-Hé,almacén
4138,Federico Villalba,Formosa,Riacho He-Hé,restaurante
4139,Maximiliano Sosa,Misiones,Aristóbulo del Valle,kiosco
4140,Lucía Molina,Chaco,Charata,kiosco
4141,Julieta Vera,Chaco,Charata,restaurante
4142,Luis Suárez,Misiones,San Vicente,almacén
4143,Lucía Flores,Formosa,Las Lomitas,almacén
4144,Ivana Torres,Formosa,Herradura,restaurante
4145,Mario Franco,Formosa,El Colorado,supermercado
4146,Lucía López,Corrientes,Bella Vista,supermercado
4147,Julieta Cardozo,Corrientes,Saladas,kiosco
4148,Marta Silva,Misiones,Montecarlo,distribuidor
4149,Hernán García,Corrientes,Bella Vista,restaurante
4150,Elena Sosa,Chaco,Resistencia,kiosco
4151,Marta Domínguez,Corrientes,Bella Vista,kiosco
4152,Laura Benítez,Chaco,General San Martín,almacén
4153,Mario Romero,Misiones,Jardín América,restaurante
4154,Pablo Cardozo,Formosa,Formosa,kiosco
4155,Noelia Aguirre,Chaco,Fontana,distribuidor
4156,Diego Aguirre,Chaco,Las Breñas,restaurante
4157,Sofía Romero,Formosa,El Colorado,distribuidor
4158,José Torres,Formosa,Riacho He-Hé,distribuidor
4159,Gabriel Silva,Chaco,Barranqueras,supermercado
